country,year,gdp_pc_usd,manufacturing_pct_gdp,resource_rents_pct_gdp,tertiary_enrolment_pct,gii_score,population_density,age1564_pct,log_gdp
BEN,2021,17690083519.9323,9.47976782659619,1318.83497843483,10.2315101623535,18.0,118.955454061724,54.5541005696013,23.596270066414608
BFA,2011,12080295977.5632,11.6121572602355,725.024767725475,3.94350004196167,23.14,60.8987865497076,51.6697037338101,23.214841530606833
BFA,2012,12561015156.5683,10.3423290173696,731.470138867833,4.3672399520874,24.6,62.764206871345,51.6719555176314,23.253863819287876
BFA,2013,13444300485.8412,10.1697715451051,759.762065168498,4.60237979888916,27.03,64.6762024853801,51.7114608653578,23.3218210974849
BFA,2014,13943016076.7436,10.9960425440905,764.861675106225,4.92263984680176,28.18,66.6281469298246,51.7927902530963,23.35824458019195
BFA,2015,11832159315.6298,11.6602964471487,630.124750752312,4.9262900352478,28.68,68.6311659356725,51.9206377296387,23.19408702707408
BFA,2016,12833363045.3367,11.120438157279,663.742364842886,5.42630004882812,21.05,70.6683333333333,52.0971154917605,23.2753141047904
BFA,2017,14106955615.3442,10.2588368462682,709.091535894695,5.85665988922119,21.86,72.713475877193,52.3179781131451,23.369933818747885
BFA,2018,15890066221.2882,10.5252036549404,777.465618514048,6.34666013717651,18.95,74.7013450292398,52.5907037810603,23.488959984968304
BFA,2019,16032813503.3707,10.4105983913211,764.853077774946,6.93696022033691,23.3,76.6153216374269,52.9380433430521,23.497903303037226
BFA,2020,17725010532.5268,10.0313185254464,825.237038782475,7.6837100982666,20.0,78.5039839181287,53.3844208698114,23.598242503583144
BFA,2021,19697516284.3787,9.8115542260696,895.535288442991,9.36093997955322,20.5,80.3919700292398,53.904178280731,23.703758387806896
BGD,2011,128607482310.357,15.9967342498947,837.336944695647,13.5724172592163,28.05,1179.92683413997,62.0740346987153,25.58003082987508
BGD,2012,133310747603.483,15.9142206710142,859.680536375497,13.667537689209,26.1,1191.28909118845,62.4844425603217,25.615948688063796
BGD,2013,149998957434.186,16.4420194729911,958.262989798283,13.6510944366455,24.52,1202.52086502266,62.9494570158261,25.733894180579753
BGD,2014,172886611653.786,16.6127076619157,1094.46199702838,13.6534414291382,24.35,1213.52791733886,63.4371252223876,25.87590179259345
BGD,2015,195146608978.131,16.7886735625088,1224.38647668165,15.5907163619995,23.71,1224.42328493508,63.9150578117155,25.997016953932853
BGD,2016,265224515675.034,20.3479480962979,1649.28380858601,17.4021797180176,22.86,1235.3993393255,64.3617117778247,26.303842533199152
BGD,2017,293732446624.596,20.0750615064997,1811.08221668646,18.5305080413818,23.72,1245.95641852962,64.6648001467869,26.40593514444772
BGD,2018,321362752441.78,20.8022959266315,1965.24372731467,19.70263671875,23.06,1256.22726434662,64.7973177686173,26.49583639194016
BGD,2019,351231654603.692,21.2079438820896,2129.79896954606,22.8052139282227,23.31,1266.90523930245,64.8612797816401,26.584711827344105
BGD,2020,373979442362.193,20.5983315908994,2248.85078828233,22.538854598999,20.39,1277.54493354844,64.9064095313604,26.647466665904197
BGD,2021,416271647911.014,21.2356729879977,2482.84917843357,23.40016746521,20.2,1287.99918568026,64.9516858651805,26.754603883882176
BHR,2011,29914680851.0638,15.0474932254141,25032.7867743333,46.54248046875,37.8,1558.0443285528,77.3876548816303,24.121615195206136
BHR,2012,31963404255.3191,14.7645578720345,26438.6733230428,47.3633117675781,41.1,1570.08311688312,77.8244401271723,24.187857468295924
BHR,2013,33823324468.0851,14.6994276422304,26989.7601148469,42.9303894042969,36.13,1627.52077922078,77.7848127947515,24.24441647446475
BHR,2014,34772526595.7447,14.8385364760484,26451.7965647453,44.1516189575195,36.26,1705.00907911803,77.0440675538981,24.272093446295212
BHR,2015,32523297872.3404,17.1732865801602,23734.0551143019,43.6383781433105,37.67,1761.33933161954,76.9024568320374,24.205222527072888
BHR,2016,33884680851.0638,17.8416468874405,23800.001440631,43.6653099060059,35.48,1827.63286264442,77.3742239109572,24.246228856899716
BHR,2017,37204813829.7872,18.1844891096654,24784.7693514607,45.1864395141602,34.67,1924.50769230769,77.608595170699,24.33970399388007
BHR,2018,39567978723.4043,17.1706919683066,26324.4066549559,48.5386581420898,31.73,1931.99357326478,77.3842993458645,24.401286010003034
BHR,2019,40446808510.6383,17.0407022619674,27259.7438599327,53.6918601989746,31.1,1902.25128205128,76.895078686694,24.423253577724783
BHR,2020,35837632978.7234,18.0468944226138,24342.8444554718,56.6339988708496,28.37,1875.41910828025,76.8265235048484,24.30226437875169
BHR,2021,40840212765.9574,20.528955608,27147.8083882286,70.7630310058594,28.8,1904.25949367089,77.2446859974956,24.43293303997361
BIH,2011,18644233537.1093,10.9160127332036,4982.69375768263,39.7756309509277,30.84,73.0819921875,69.1344333839552,23.64880274150532
BIH,2012,17226735995.6905,10.545110406553,4693.78899115381,41.8755912780762,34.2,71.68189453125,69.0044599438137,23.56972843226219
BIH,2013,18179108530.5261,10.9371167904227,5034.56616016469,47.2628288269043,36.24,70.52458984375,68.9007380238331,23.623538888768817
BIH,2014,18558733564.4692,10.940195399639,5206.06558252,48.9852485656738,32.43,69.62556640625,68.7408428286462,23.64420632730338
BIH,2015,16404348871.4437,11.1177914654178,4662.25883724069,48.6234397888184,32.31,68.72150390625,68.4674654164134,23.520812311711897
BIH,2016,17116926327.6247,11.8138265173704,4928.5665251728,48.668140411377,29.62,67.83208984375,68.1126823098051,23.56333365460351
BIH,2017,18326373366.1105,12.563982327679,5345.01985489192,46.4159202575684,30.23,66.9664453125,67.6985985141523,23.631607026855534
BIH,2018,20484053868.9246,12.7319523996539,6047.84584261133,43.1571083068848,31.09,66.15234375,67.2051520519634,23.742912560348206
BIH,2019,20482608755.379,12.4800142540652,6122.3753450882,41.597038269043,31.41,65.34244140625,66.6702435755379,23.742842009639233
BIH,2020,20226036564.4129,12.6618393297438,6130.31133245161,40.8813400268555,28.99,64.44041015625,66.193927015007,23.730236550217345
BIH,2021,23672712242.2149,13.9863011532484,7295.3438240957,43.5776786804199,29.6,63.37708984375,65.8403513813568,23.887588839552777
BLR,2012,65685890438.8922,24.7830279828939,6953.21591683101,98.5973968505859,32.9,46.5593029044007,70.9909034339942,24.908149981974404
BLR,2013,75527558966.4473,21.99575510837,7998.0802045456,101.424392700195,34.62,46.5393725235082,70.5764717728536,25.04776344602115
BLR,2014,78812805039.0743,21.0873800866231,8341.29014337961,99.8547286987305,37.1,46.5506003261518,70.0684624749577,25.090341321104336
BLR,2015,56454889146.6088,20.643977310644,5967.06856034227,98.0328598022461,38.23,46.611337189252,69.5172848567025,24.756707734006138
BLR,2016,47723545321.259,20.151871004434,5039.77560949445,94.7553405761719,30.39,46.6499448243246,68.9918011391333,24.58869072565909
BLR,2017,54725302249.8088,21.6287778492265,5785.53397723676,91.3261489868164,29.98,46.5987595325832,68.4886180343404,24.725592003406486
BLR,2018,60031173807.7196,21.2581752779595,6360.05310087258,84.5396423339844,29.35,46.5010592176569,68.079682439857,24.818129827704144
BLR,2019,64410122847.3508,21.639996437372,6837.76832136779,80.1720199584961,32.07,46.4107506220284,67.6546230933346,24.888536644774792
BLR,2020,61371755326.2351,21.486631801818,6542.8645398436,76.8908920288086,31.27,46.211212927382,67.2194165637181,24.84021555528863
BLR,2021,69673747131.87,22.7584959209403,7489.71894713888,73.9591369628906,32.6,45.8368317319537,66.8571610783922,24.9670894285506
BLZ,2012,1909400000.0,7.47878914842359,5709.68918765363,23.8754291534424,32.5,14.6608505041648,62.03986675199,21.370054893528206
BLZ,2013,2032750000.0,7.37670643217317,5950.20299917747,23.8531093597412,29.98,14.977071459886,62.7488459635802,21.432655393052222
BRA,2011,2616156223977.47,11.7837976689421,13396.6243566047,49.67403907775881,37.75,23.3646162902273,68.8890267559546,28.592727266386234
BRA,2012,2465227803011.57,10.675942306574,12521.7213530369,43.2308502197266,36.6,23.555014752086,69.1357813616712,28.533305334168034
BRA,2013,2472819535742.73,10.4796122903756,12458.891214816,44.3393707275391,36.33,23.7467066835444,69.3600959635388,28.53638012798494
BRA,2014,2456043727198.85,10.3370973963623,12274.9939689363,47.1568717956543,36.29,23.93895376244,69.5321464348522,28.52957293028901
BRA,2015,1802212206904.68,10.5209374565841,8936.19661756825,48.4340400695801,34.95,24.1292359304821,69.6409897160951,28.2200360300596
BRA,2016,1795693482652.52,10.7864511156539,8836.28652636996,48.3333396911621,33.19,24.3137963709629,69.7156525862543,28.2164124045688
BRA,2017,2063514977334.32,10.7214980094842,10080.5092817775,50.0267486572266,33.1,24.4915070817191,69.7489521976535,28.35543194433142
BRA,2018,1916933898038.36,10.5284573768575,9300.66164936497,51.1916885375977,33.44,24.659465024515,69.7196181499875,28.281748097414418
BRA,2019,1873288205186.45,10.3325005322006,9029.83326742175,52.6240615844727,33.82,24.8207686159839,69.6671137738846,28.258716401117752
BRA,2020,1476107231194.11,10.6929315691751,7074.19378281866,54.5727996826172,31.94,24.9649852718428,69.6446402012395,28.020429489328464
BRA,2021,1670647399034.67,11.9043730103232,7972.53665048385,56.8306198120117,34.2,25.0714027283582,69.6182628596073,28.14423233132752
BRN,2011,18524791070.6802,1.22071585484908,46382.8274456238,17.1019992828369,30.93,75.7853889943074,71.325789300393,23.642375729829077
BRN,2012,19048443339.9457,1.45830396709514,46968.5971144517,22.1413593292236,37.7,76.9557874762808,71.5334361550117,23.67025122074177
BRN,2013,18094148099.4922,1.14519241910596,44003.0644293856,24.0158290863037,35.53,78.026944971537,71.7757938920531,23.61885441352211
BRN,2014,17097797371.9718,1.58675856271092,41026.508391054,31.5348491668701,31.67,79.0796963946869,72.023548861969,23.56221548350186
BRN,2017,12128168046.7827,1.76286616709727,28024.3824618568,34.9116706848145,32.89,82.1199240986717,72.6002375384729,23.21879652185059
BRN,2018,13566908401.1864,2.13432149853163,30988.1190497851,31.5352935791016,32.84,83.0759013282732,72.6994274907237,23.330899458837376
BRN,2019,13469235348.2211,2.32782256470564,30426.5730284202,31.3982181549072,32.35,84.0,72.7649769585253,23.32367405873593
BRN,2020,12005799664.2691,6.83209894472881,26834.3592463839,32.6983299255371,29.82,84.896394686907,72.7870926356186,23.208655675335752
BRN,2021,14006496614.3195,9.67845068289214,31006.9636220576,30.2181224822998,28.2,85.715559772296,72.7380094549616,23.36278710280657
BWA,2011,15110643612.1729,7.73125571429564,7287.38295334919,16.9406700134277,30.51,3.65877049035696,62.576267720648,23.438665207437936
BWA,2012,13907464500.1489,8.07371084190363,6595.53845015424,20.8391494750977,31.4,3.72067298360771,62.4265721149389,23.355691547341628
BWA,2013,14271738933.2042,7.99324227477702,6666.91219583487,25.6314506530762,31.14,3.77725195419335,62.2125420280681,23.381547120380507
BWA,2014,15470088500.7414,7.84878664502911,7122.36423421503,24.6215991973877,30.87,3.83259047518219,62.1027474581546,23.462174222312786
BWA,2015,13530748844.505,7.24202388476034,6141.20394726616,27.1673908233643,30.49,3.88769431651757,62.0886517467422,23.32823062456759
BWA,2016,15082637184.0496,6.50323631121373,6749.05994339013,23.2882499694824,28.96,3.94328163322923,62.1749030271721,23.436810063815457
BWA,2017,16105155856.7708,6.17360420564063,7104.96401088027,22.4400691986084,29.97,3.99969473999965,62.3471212270271,23.50240529722207
BWA,2018,17031943186.1353,6.14746152595732,7407.95940141786,23.08203105926514,28.16,4.05685423393856,62.5862659140957,23.558356428818975
BWA,2019,16725908148.5481,6.09236991211812,7172.08956480028,22.9742908477783,27.43,4.11498067863004,62.8846829208051,23.540224740353427
BWA,2020,14960291105.9316,5.65903594237397,6323.31419156209,24.0127906799316,25.43,4.17464048135797,63.2353062384254,23.428665268256065
BWA,2021,18750946600.1423,5.22744172071473,7808.20623956293,22.9046497344971,22.9,4.23736347114146,63.545526112348,23.65451007342941
CAN,2011,1793326630174.52,9.95539617251473,52223.8588398531,63.154899597168,56.33,3.83011279793076,69.148336286437,28.215093463606248
CAN,2012,1828366481521.6,10.0201674141654,52670.3447335415,63.6187591552734,56.9,3.8718472515473,68.8517946416003,28.23444405109945
CAN,2013,1846597421834.98,9.58849235825594,52638.1187235237,65.774299621582,57.6,3.91284812265562,68.4998731704546,28.24436583011532
CAN,2014,1805749878439.94,9.42615082382699,50960.8431174661,67.2278594970703,56.13,3.9522291338328,68.1358280352841,28.221997066559044
CAN,2015,1556508816217.14,9.9754225443394,43594.1941045394,67.4031677246094,55.73,3.98239245827659,67.7571212622664,28.073466490941257
CAN,2016,1527994741907.43,9.92800413520787,42314.0615817218,69.5068588256836,54.71,4.02771072511681,67.3902081027321,28.054977365506897
CAN,2017,1649265644244.09,9.68457578828024,45129.628116623,70.6271591186523,53.65,4.07614836279598,67.0699290855306,28.131351240676125
CAN,2018,1725329192783.02,9.86607158831886,46539.1761570405,69.5775985717773,52.98,4.13498944297029,66.7853309042324,28.176438984600875
CAN,2019,1743725183672.52,9.29963869581248,46352.8693445211,72.8150634765625,53.88,4.19587500655283,66.4846890068848,28.187044850829164
CAN,2020,1655684730000.19,9.01547651322254,43537.839298904,74.1571426391602,52.26,4.24162135453439,66.1382867429556,28.135235773332294
CAN,2021,2007472181464.15,9.675939603394443,52496.8441693242,77.8022918701172,53.1,4.351026204103,65.7746528539238,28.327897425368278
CHE,2011,715888126682.396,18.1944880804685,90476.7589651577,53.1352806091309,63.82,200.249864435738,67.8789591820399,27.296789744048837
CHE,2012,686420221557.99,17.7313707963592,85836.2076767359,54.835620880127,68.2,202.390548012367,67.7253003887459,27.254755844997973
CHE,2013,706234937370.968,17.8005407661011,87304.3305813557,56.1812400817871,66.59,204.734336607627,67.569206651867,27.283213791563295
CHE,2014,726537808338.0,17.5495253080258,88724.9909402638,58.0650596618652,64.78,207.250751433234,67.4070238883851,27.31155636036174
CHE,2015,694118186379.628,17.1186581567719,83806.4476003837,60.8185615539551,68.3,209.626620751132,67.2522559933481,27.26590808033125
CHE,2016,687895460902.713,17.3322132145222,82153.0745447889,61.1939888000488,66.28,211.931572125581,67.0852228581568,27.2569027169724
CHE,2017,695200833086.499,17.4910199452693,82254.3769269767,62.4597206115723,67.69,213.918480127503,66.8710108843209,27.26746660923764
CHE,2018,725568717468.001,17.6667499302868,85217.3691512274,64.3533935546875,68.4,215.500094533915,66.6250290837812,27.31022162217739
CHE,2019,721369112726.724,17.9235393262337,84121.9310304414,66.3093414306641,67.24,217.042781721823,66.3866169304802,27.304416788761394
CHE,2020,741999406005.627,17.7873157952398,85897.7843338323,68.0676422119141,66.08,218.63446962171,66.1965690619318,27.33261427958197
CHE,2021,813408787222.499,19.1226596298624,93446.4344518943,71.893928527832,65.5,220.31454103721,65.9929595917595,27.424499633437772
CHL,2011,251382573885.594,9.90905378571426,14487.3927827263,70.8241806030273,38.84,23.3370130673596,68.6502919535999,26.250241814413652
CHL,2012,267024782480.28,9.82773286975095,15241.9069977366,75.0770721435547,42.7,23.5620242302954,68.7794974165082,26.310607309317515
CHL,2013,277395018837.366,9.98503250387017,15683.54863663,79.8703384399414,40.58,23.7878208335351,68.8419518588406,26.348708388059453
CHL,2014,259560978231.552,9.92046516190012,14529.6767210362,83.6629791259766,40.64,24.0261279944912,68.8459541557848,26.282257495499305
CHL,2015,242450355827.827,10.3988647878915,13433.9202985339,86.4181137084961,41.2,24.2728288762286,68.8110909659556,26.214062808130546
CHL,2016,249344863933.461,9.70592487556683,13649.8520455553,88.8458862304688,38.41,24.5681705696594,68.7957087507807,26.242102770905916
CHL,2017,276154259987.103,9.16084501948169,14879.9086230423,89.921989440918,38.7,24.9604159605774,68.8509010584832,26.344225459526616
CHL,2018,295857562991.709,9.60421381910793,15659.4808675628,91.1974792480469,37.79,25.4100576706853,68.9280916071827,26.413143969344564
CHL,2019,278285058719.466,8.96909548434668,14495.716721687,92.0659713745117,36.64,25.8196607543455,68.97100513477,26.35191181635993
CHL,2020,254042159309.311,8.99628171941755,13114.815470545,89.1124877929688,33.86,26.0521726031966,68.9603700944275,26.26076607172426
CHL,2021,315515014838.539,8.52542771996868,16216.5706467899,96.2227935791016,35.1,26.1674467272424,68.9469814817118,26.47747210840872
CHN,2011,7551545703440.75,32.0647911864237,5614.38602225277,26.8075294494629,46.43,143.268509836432,72.7988185445213,29.652773387167922
CHN,2012,8532185381680.59,31.528577865974,6300.58217951734,29.3250408172607,45.4,144.243669001474,72.6134379386083,29.774866644112272
CHN,2013,9570471111831.68,30.6710080721744,7020.3860742288,32.7620315551758,44.66,145.207643927049,72.3383307205597,29.889703548168345
CHN,2014,10475624944355.2,30.3964442055154,7636.07434020616,43.8821907043457,46.57,146.125816729087,72.0051656801854,29.980072240516098
CHN,2015,11061572618578.7,28.9516705787219,8016.44559489998,47.4353790283203,47.47,146.977949259981,71.6284345359877,30.03449829165964
CHN,2016,11233313730348.7,28.0694422377123,8094.39016735149,49.7083587646484,50.57,147.822641376791,71.2044525051679,30.049904919544417
CHN,2017,12310491333980.9,28.10893687151,8817.04560829162,51.5827713012695,52.54,148.720043543977,70.6659121055216,30.14147296873058
CHN,2018,13894907857880.6,27.8410111544177,9905.40638304527,54.0076217651367,53.06,149.417194545073,70.1553162360731,30.26254354778621
CHN,2019,14279968506271.7,26.7747241232901,10143.8602206165,57.2754402160645,54.82,149.948179684945,69.74115264804,30.289878867394396
CHN,2020,14687744162801.0,26.2851657561442,10408.7195541075,62.2367782592773,53.28,150.305542803154,69.3999249325134,30.31803453154503
CHN,2021,17820459508852.2,27.5471027442599,12617.5051041181,67.3876190185547,54.8,150.439753691066,69.2124049434275,30.51136832376963
CIV,2011,36693710801.3976,9.2213557501251,1596.62826565998,3.30475997924805,24.08,72.2704402515723,54.3529774247885,24.325871209512464
CIV,2012,36302302877.2977,10.3182515272799,1546.9460184731,8.575383398267958,22.6,73.7958427672956,54.8848348311622,24.315147016350917
CIV,2013,42760235484.6093,11.8501855603565,1786.15862031324,8.12195014953613,23.42,75.2823113207547,55.3222585566853,24.47887443021179
CIV,2014,48843005613.7091,12.2006998127999,1991.36539423404,8.36830043792725,27.02,77.1301729559748,55.4196918298969,24.61187702429764
CIV,2015,45815005169.2651,11.4305990168412,1814.71855088017,8.89927959442139,27.16,79.3910125786164,55.2565346841825,24.54787749819268
CIV,2016,48407761036.8238,12.5430342990523,1862.59597081287,9.09276962280273,25.8,81.7276886792453,55.1553133893468,24.60292598981448
CIV,2017,52512343996.69,11.2836181003932,1964.29930338343,9.47000026702881,23.96,84.0672075471698,55.1091077307627,24.68431410265321
CIV,2018,58522477786.6889,11.2909843422326,2130.86619381144,8.575383398267958,19.96,86.3653238993711,55.1358501698895,24.792676753054497
CIV,2019,60382894697.3557,12.3199684287316,2141.76836170115,9.91261005401611,25.55,88.6572610062893,55.2137233737626,24.823971701403476
CIV,2020,63027852805.4204,12.0519433981248,2179.72934832935,9.77698040008545,21.24,90.9290849056604,55.3233038967629,24.866842573659532
CIV,2021,72794636653.7793,13.3970815019321,2455.98127641148,10.2318000793457,21.0,93.2067169811321,55.5125937101364,25.010908117096914
CMR,2011,30630910495.217,15.1890862079643,1513.96056994878,12.2482299804688,26.95,42.8006684859639,53.363960757113,24.145275482952204
CMR,2012,30155062329.2821,15.532770064592,1449.09874362279,13.2559003829956,25.0,44.0217659876034,53.4430044043765,24.129618650810652
CMR,2013,33728621180.3231,15.2287357474586,1575.92882118897,15.4463300704956,25.71,45.2759112352182,53.5503581471515,24.241612607044
CMR,2014,36386544706.0806,14.5140212331135,1649.4433905949,16.4135303497314,27.52,46.6668634046244,53.7621895990157,24.317464892319506
CMR,2015,32210233020.4569,14.3500581853268,1415.00009710569,16.9564609527588,27.8,48.1551352837892,53.994740112473,24.195550034676792
CMR,2016,33814337044.3765,13.8415343692757,1441.7201725688,12.45934009552,22.82,49.6163842525015,54.1334317153056,24.244150722410033
CMR,2017,36098547033.1655,13.7129455296811,1496.08951771242,12.7472696304321,22.58,51.0431363838294,54.2143740534314,24.30951845308649
CMR,2018,39955552189.795,13.6850154316949,1610.69641591017,14.3037796020508,23.85,52.4769583888642,54.311618102486,24.411033477970044
CMR,2019,39667757527.6578,12.8257802062343,1555.22660476477,14.8440399169922,23.9,53.9571724736096,54.4719742477239,24.40380454170895
CMR,2020,40773241177.0505,13.1809876103324,1555.60370660749,15.3162603378296,19.98,55.4474371178947,54.6793776767362,24.431291849686872
CMR,2021,45011937346.8384,13.2966086416538,1672.32657340872,16.9050903320312,19.7,56.9392608576083,54.9180882270139,24.53019356591189
COL,2011,334966134804.887,13.217602576964,7400.9940695669,45.2873306274414,32.32,40.7928021631365,67.0813686126444,26.53729527352686
COL,2012,370691143018.039,13.0892848837297,8108.59838244229,47.4669914245605,35.5,41.2039747634069,67.4426133978595,26.63863505423077
COL,2013,382093697077.685,12.6623563037307,8279.10255642981,50.7474899291992,37.38,41.5967408742677,67.7967037079735,26.668931695784764
COL,2014,381240864422.407,12.2693186420816,8187.20824890084,53.1794395446777,35.5,41.969742226228,68.1178419736866,26.666697202410198
COL,2015,293492370193.166,12.4008937581087,6248.51490534512,54.7961311340332,36.41,42.3343307796305,68.40138641436,26.405117479941964
COL,2016,282720100286.228,12.297778837716,5959.84250367574,57.1437492370605,34.16,42.7557566471383,68.6955683932159,26.36772320023699
COL,2017,311866875156.879,11.4095935667718,6479.53231292429,58.3960418701172,34.78,43.3808724650744,69.041951439359,26.465842251511656
COL,2018,334198218098.276,11.1518529729467,6816.96818309544,57.3205413818359,33.78,44.1860883280757,69.4027046556989,26.53500012125111
COL,2019,323031701192.84,10.926657535177,6472.54544924705,56.6663017272949,33.0,44.9824109959441,69.6869318607033,26.50101630146092
COL,2020,270348342541.465,10.7275023510948,5339.68711357943,55.7331085205078,30.84,45.6331653898152,69.8711687670931,26.322977121967636
COL,2021,318524633225.395,11.200418569318,6222.62164397614,58.3159217834473,31.7,46.1362532672375,69.9880002555668,26.48696565033496
CPV,2013,2028910915.16446,4.83628033255732,3960.97596791345,21.2792301177979,29.69,127.102977667494,65.2871296793401,21.4307649910423
CPV,2014,2041930125.42979,5.18841665051269,3985.60706548134,21.7901191711426,30.09,127.128039702233,65.7685397271852,21.437161337410853
CPV,2015,1749857620.35329,4.94193017807392,3415.06266730931,20.5760192871094,28.59,127.144913151365,66.0728522122158,21.282800261773826
CPV,2020,1821565617.6945,5.1850224169666,3539.22662027109,21.2151228586833,23.86,127.711910669975,65.6218093007396,21.32296219775224
CPV,2021,2051842609.64558,5.38569912694724,3971.4440744985,21.2151228586833,25.7,128.200744416873,65.871800777704,21.44200406036082
CRI,2011,42762613698.9636,14.2961414838857,9276.39107511347,44.9357299804688,37.91,90.2826674500588,68.0458814885485,24.47893004609404
CRI,2012,47231655431.7355,13.8778882419301,10126.9991024177,47.3161315917969,36.3,91.3422248335292,68.2454627622799,24.578330170668632
CRI,2013,50949668841.6696,12.8426334917159,10803.2401962173,47.8412284851074,41.54,92.3648061104583,68.4238638023794,24.6541040969212
CRI,2014,52016408854.2658,12.2879019689087,10911.497878334,50.7579116821289,37.3,93.3630826478653,68.5844636980952,24.674825060640593
CRI,2015,56441920820.5194,11.6070817090569,11714.7105980732,51.6519317626953,38.59,94.360321190756,68.7112504393645,24.75647799631647
CRI,2016,58847019609.6549,11.6051648163289,12091.0301606154,52.1316299438477,38.4,95.3191931061496,68.8045144876282,24.798207025524118
CRI,2017,60516044656.5206,11.7340016097056,12317.0902771304,54.4580307006836,37.09,96.2235996866432,68.8412507833526,24.82617436775788
CRI,2018,62420164991.5374,11.9243306402559,12590.2493781614,52.8686790466309,35.72,97.0978848413631,68.8109769257363,24.857154217033507
CRI,2019,64417670521.3545,12.0464449459211,12884.6859951989,54.7189712524414,36.13,97.9152565609087,68.7652107333185,24.888653819397053
CRI,2020,62395610760.0492,12.790846486792,12394.0493969492,50.74224938286677,33.51,98.5961613787701,68.778633459931,24.856760769463964
CRI,2021,64960725734.1965,13.733396136347,12838.1185358931,50.74224938286677,34.5,99.0988640814728,68.8374526616913,24.897048704754
CYP,2011,27641547909.7011,4.60055670048582,32485.796875,46.5397300720215,46.45,124.079329004329,71.8255025654333,24.042585836799546
CYP,2012,25047436974.6819,4.18997390765357,28991.935546875,45.8635902404785,47.9,126.125216450216,71.8250518921878,23.944037342862643
CYP,2013,23959712860.8331,3.88480353979907,27797.45703125,47.5252418518066,49.32,128.127164502165,71.7655281929563,23.899639626016388
CYP,2014,23225918259.9824,4.07749354093701,27244.3515625,53.1043510437012,45.82,130.065043290043,71.6676353521237,23.868534658431244
CYP,2015,19909278416.8575,4.26012306069838,23487.228515625,60.1012306213379,43.51,131.980735930736,71.5197152279025,23.714451712118514
CYP,2016,21046462280.5979,4.57051335723455,24715.154296875,67.1711120605469,46.34,133.88658008658,71.326455758874,23.769998320271252
CYP,2017,22946570628.7576,4.89209027649162,26696.990234375,75.9408111572266,46.84,135.744047619048,71.117190760722,23.856434334346652
CYP,2018,25754001367.5448,5.29758788521149,29599.986328125,81.3370819091797,47.83,137.525649350649,70.908704590838,23.97185584489829
CYP,2019,26196667099.5303,5.40632833314545,29703.052734375,88.4853286743164,48.34,139.250108225108,70.6890608830614,23.98889802968
CYP,2020,25555093854.2968,5.63141765322206,28649.015625,92.9377593994141,45.67,140.935822510823,70.4395285842361,23.96410250179919
CYP,2021,30372874319.6285,4.98799400297888,33734.29296875,96.5377883911133,46.7,142.565909090909,70.1591161068193,24.136815754911524
CZE,2011,231429378717.312,21.8643072456478,22049.1080788682,66.7968215942383,47.3,135.90687556649,69.5092644845973,26.167540604396127
CZE,2012,210363223087.728,21.7136033387837,20014.0354015165,66.9287719726562,49.7,136.097177262722,68.7404703476191,26.072101507321083
CZE,2013,213024360541.119,21.7617319791193,20260.4954999375,66.3243179321289,48.36,136.159958559959,67.9917611396456,26.08467236485388
CZE,2014,210911285077.683,23.4691665652122,20038.4163180257,67.3959732055664,50.22,136.30337995338,67.2980768549652,26.07470343213985
CZE,2015,189107698561.919,23.7339506123741,17931.5987670768,67.2303619384766,51.32,136.589288952208,66.6295181305301,25.96558252337345
CZE,2016,198160659303.939,23.7610958428917,18753.9686718096,67.5056381225586,49.4,136.851858567543,65.9601528606104,26.012343949251264
CZE,2017,221563575696.217,23.1824532218752,20913.197632212,67.7142181396484,50.98,137.21587877218,65.3001802474571,26.12397540870747
CZE,2018,251992360762.236,22.3060378872535,23705.9329811299,66.7902221679688,48.75,137.675534257221,64.6915656051411,26.25266460956277
CZE,2019,256794209028.77,22.1266766165116,24062.7190013343,66.8802185058594,49.43,138.226810266108,64.1400490294769,26.271540857996932
CZE,2020,251109660602.536,20.7968233716829,23472.8915454417,67.1843719482422,48.34,138.575928842168,63.7032085719896,26.249155575498257
CZE,2021,290972714482.313,19.640981617073,27696.4619527544,69.8369293212891,49.0,136.108349053848,63.3939300705344,26.39649533505613
DEU,2011,3824828563521.41,20.1342159756315,47646.582043143,68.96166102091472,54.89,230.304633348634,65.8994933869984,28.9725347622082
DEU,2012,3597896500945.31,20.0571351030932,44735.5882319701,68.96166102091472,56.2,230.750625466231,65.9715437998931,28.91137048532478
DEU,2013,3808086291482.36,19.7677938673586,47220.0102098851,60.8984489440918,55.83,231.155712565925,65.9544693115349,28.96814789317927
DEU,2014,3965800686309.79,20.1171122582633,48971.0824722599,65.1844787597656,56.02,232.108053883634,65.8621937797938,29.008728889168186
DEU,2015,3423568450957.03,20.1508920324729,41911.0109851054,68.23291015625,57.05,234.152986871524,65.7365353514053,28.861704529745214
DEU,2016,3537784107980.55,20.4345907994406,42961.0356905775,67.9464111328125,57.94,235.712929356538,65.5385099359924,28.89452168888302
DEU,2017,3763092263752.95,20.2013743166692,45526.5999576533,68.4692306518555,58.39,236.588722557747,65.2493405041228,28.95626214590867
DEU,2018,4052008447223.53,19.8657585110445,48874.8595028454,69.1634292602539,58.03,237.294012250272,64.9876223341919,29.030233787017533
