Series Name,Series Code,Country Name,Country Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Cabo Verde,CPV,19.6212100982666,19.3967304229736,21.2792301177979,21.7901191711426,20.5760192871094,21.0570201873779,21.1641502380371,20.2174491882324,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Cambodia,KHM,14.1404304504395,..,..,..,14.645770072937,..,15.0735502243042,15.7133102416992,16.8353996276855,14.4409313201904,13.8764019012451
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Cameroon,CMR,12.2482299804688,13.2559003829956,15.4463300704956,16.4135303497314,16.9564609527588,12.45934009552,12.7472696304321,14.3037796020508,14.8440399169922,15.3162603378296,16.9050903320312
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Canada,CAN,63.154899597168,63.6187591552734,65.774299621582,67.2278594970703,67.4031677246094,69.5068588256836,70.6271591186523,69.5775985717773,72.8150634765625,74.1571426391602,77.8022918701172
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Cayman Islands,CYM,39.3613319396973,35.3608589172363,33.7650871276855,33.4268074035645,30.6787090301514,31.5861320495605,33.5451774597168,33.2294616699219,39.876033782959,47.5511474609375,48.1794548034668
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Central African Republic,CAF,2.89123010635376,2.72516989707947,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Chad,TCD,2.28011989593506,..,..,3.49959993362427,3.33451008796692,..,..,..,..,4.53319978713989,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Chile,CHL,70.8241806030273,75.0770721435547,79.8703384399414,83.6629791259766,86.4181137084961,88.8458862304688,89.921989440918,91.1974792480469,92.0659713745117,89.1124877929688,96.2227935791016
"School enrollment, tertiary (% gross)",SE.TER.ENRR,China,CHN,26.8075294494629,29.3250408172607,32.7620315551758,43.8821907043457,47.4353790283203,49.7083587646484,51.5827713012695,54.0076217651367,57.2754402160645,62.2367782592773,67.3876190185547
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Colombia,COL,45.2873306274414,47.4669914245605,50.7474899291992,53.1794395446777,54.7961311340332,57.1437492370605,58.3960418701172,57.3205413818359,56.6663017272949,55.7331085205078,58.3159217834473
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Comoros,COM,8.7821798324585,9.47585010528564,9.46988964080811,9.6282901763916,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,"Congo, Dem. Rep.",COD,7.69432020187378,7.80960988998413,6.54968023300171,..,..,6.07901000976562,..,..,..,6.66692018508911,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,"Congo, Rep.",COG,7.91929006576538,9.07367992401123,8.57032012939453,..,11.5911245346069,..,12.2616300582886,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Costa Rica,CRI,44.9357299804688,47.3161315917969,47.8412284851074,50.7579116821289,51.6519317626953,52.1316299438477,54.4580307006836,52.8686790466309,54.7189712524414,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Cote d'Ivoire,CIV,3.30475997924805,..,8.12195014953613,8.36830043792725,8.89927959442139,9.09276962280273,9.47000026702881,..,9.91261005401611,9.77698040008545,10.2318000793457
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Croatia,HRV,59.3388595581055,62.0256614685059,66.7111129760742,68.6392517089844,68.4413986206055,69.5889511108398,71.3775863647461,72.8625411987305,74.0501174926758,74.738037109375,78.0067901611328
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Cuba,CUB,79.0247268676758,61.7317886352539,47.9959983825684,40.5119895935059,36.2177200317383,34.4567909240723,40.4316596984863,41.5943794250488,43.9937782287598,45.9299087524414,51.0785484313965
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Curacao,CUW,23.1361083984375,23.9158172607422,23.0841999053955,23.6740646362305,19.0026397705078,18.3206882476807,16.5101642608643,15.8748922348022,15.2812013626099,14.8785667419434,15.7453107833862
