country,year,gdp_pc_usd,manufacturing_pct_gdp,resource_rents_pct_gdp,tertiary_enrolment_pct,gii_score,population_density,age1564_pct
BTN,2019,2735683570.28851,6.13116671407201,3576.87987077877,15.9078016281128,,20.0530676455165,69.9085018252565
BTN,2020,2457604334.15915,4.92917104172725,3191.66907031782,16.850284576416,,20.1889355007866,70.6085407126698
BTN,2021,2768802959.60794,7.22418276349328,3570.61257915864,17.706148147583,,20.3314630309386,71.2031146127722
BWA,2011,15110643612.1729,7.73125571429564,7287.38295334919,16.9406700134277,30.51,3.65877049035696,62.576267720648
BWA,2012,13907464500.1489,8.07371084190363,6595.53845015424,20.8391494750977,31.4,3.72067298360771,62.4265721149389
BWA,2013,14271738933.2042,7.99324227477702,6666.91219583487,25.6314506530762,31.14,3.77725195419335,62.2125420280681
BWA,2014,15470088500.7414,7.84878664502911,7122.36423421503,24.6215991973877,30.87,3.83259047518219,62.1027474581546
BWA,2015,13530748844.505,7.24202388476034,6141.20394726616,27.1673908233643,30.49,3.88769431651757,62.0886517467422
BWA,2016,15082637184.0496,6.50323631121373,6749.05994339013,23.2882499694824,28.96,3.94328163322923,62.1749030271721
BWA,2017,16105155856.7708,6.17360420564063,7104.96401088027,22.4400691986084,29.97,3.99969473999965,62.3471212270271
BWA,2018,17031943186.1353,6.14746152595732,7407.95940141786,,28.16,4.05685423393856,62.5862659140957
BWA,2019,16725908148.5481,6.09236991211812,7172.08956480028,22.9742908477783,27.43,4.11498067863004,62.8846829208051
BWA,2020,14960291105.9316,5.65903594237397,6323.31419156209,24.0127906799316,25.43,4.17464048135797,63.2353062384254
BWA,2021,18750946600.1423,5.22744172071473,7808.20623956293,22.9046497344971,22.9,4.23736347114146,63.545526112348
CAN,2011,1793326630174.52,9.95539617251473,52223.8588398531,63.154899597168,56.33,3.83011279793076,69.148336286437
CAN,2012,1828366481521.6,10.0201674141654,52670.3447335415,63.6187591552734,56.9,3.8718472515473,68.8517946416003
CAN,2013,1846597421834.98,9.58849235825594,52638.1187235237,65.774299621582,57.6,3.91284812265562,68.4998731704546
CAN,2014,1805749878439.94,9.42615082382699,50960.8431174661,67.2278594970703,56.13,3.9522291338328,68.1358280352841
CAN,2015,1556508816217.14,9.9754225443394,43594.1941045394,67.4031677246094,55.73,3.98239245827659,67.7571212622664
CAN,2016,1527994741907.43,9.92800413520787,42314.0615817218,69.5068588256836,54.71,4.02771072511681,67.3902081027321
CAN,2017,1649265644244.09,9.68457578828024,45129.628116623,70.6271591186523,53.65,4.07614836279598,67.0699290855306
CAN,2018,1725329192783.02,9.86607158831886,46539.1761570405,69.5775985717773,52.98,4.13498944297029,66.7853309042324
CAN,2019,1743725183672.52,9.29963869581248,46352.8693445211,72.8150634765625,53.88,4.19587500655283,66.4846890068848
CAN,2020,1655684730000.19,9.01547651322254,43537.839298904,74.1571426391602,52.26,4.24162135453439,66.1382867429556
CAN,2021,2007472181464.15,,52496.8441693242,77.8022918701172,53.1,4.351026204103,65.7746528539238
CHE,2011,715888126682.396,18.1944880804685,90476.7589651577,53.1352806091309,63.82,200.249864435738,67.8789591820399
CHE,2012,686420221557.99,17.7313707963592,85836.2076767359,54.835620880127,68.2,202.390548012367,67.7253003887459
CHE,2013,706234937370.968,17.8005407661011,87304.3305813557,56.1812400817871,66.59,204.734336607627,67.569206651867
CHE,2014,726537808338,17.5495253080258,88724.9909402638,58.0650596618652,64.78,207.250751433234,67.4070238883851
CHE,2015,694118186379.628,17.1186581567719,83806.4476003837,60.8185615539551,68.3,209.626620751132,67.2522559933481
CHE,2016,687895460902.713,17.3322132145222,82153.0745447889,61.1939888000488,66.28,211.931572125581,67.0852228581568
CHE,2017,695200833086.499,17.4910199452693,82254.3769269767,62.4597206115723,67.69,213.918480127503,66.8710108843209
CHE,2018,725568717468.001,17.6667499302868,85217.3691512274,64.3533935546875,68.4,215.500094533915,66.6250290837812
CHE,2019,721369112726.724,17.9235393262337,84121.9310304414,66.3093414306641,67.24,217.042781721823,66.3866169304802
CHE,2020,741999406005.627,17.7873157952398,85897.7843338323,68.0676422119141,66.08,218.63446962171,66.1965690619318
CHE,2021,813408787222.499,19.1226596298624,93446.4344518943,71.893928527832,65.5,220.31454103721,65.9929595917595
CHL,2011,251382573885.594,9.90905378571426,14487.3927827263,70.8241806030273,38.84,23.3370130673596,68.6502919535999
CHL,2012,267024782480.28,9.82773286975095,15241.9069977366,75.0770721435547,42.7,23.5620242302954,68.7794974165082
CHL,2013,277395018837.366,9.98503250387017,15683.54863663,79.8703384399414,40.58,23.7878208335351,68.8419518588406
CHL,2014,259560978231.552,9.92046516190012,14529.6767210362,83.6629791259766,40.64,24.0261279944912,68.8459541557848
CHL,2015,242450355827.827,10.3988647878915,13433.9202985339,86.4181137084961,41.2,24.2728288762286,68.8110909659556
CHL,2016,249344863933.461,9.70592487556683,13649.8520455553,88.8458862304688,38.41,24.5681705696594,68.7957087507807
CHL,2017,276154259987.103,9.16084501948169,14879.9086230423,89.921989440918,38.7,24.9604159605774,68.8509010584832
CHL,2018,295857562991.709,9.60421381910793,15659.4808675628,91.1974792480469,37.79,25.4100576706853,68.9280916071827
CHL,2019,278285058719.466,8.96909548434668,14495.716721687,92.0659713745117,36.64,25.8196607543455,68.97100513477
CHL,2020,254042159309.311,8.99628171941755,13114.815470545,89.1124877929688,33.86,26.0521726031966,68.9603700944275
CHL,2021,315515014838.539,8.52542771996868,16216.5706467899,96.2227935791016,35.1,26.1674467272424,68.9469814817118
CHN,2011,7551545703440.75,32.0647911864237,5614.38602225277,26.8075294494629,46.43,143.268509836432,72.7988185445213
CHN,2012,8532185381680.59,31.528577865974,6300.58217951734,29.3250408172607,45.4,144.243669001474,72.6134379386083
CHN,2013,9570471111831.68,30.6710080721744,7020.3860742288,32.7620315551758,44.66,145.207643927049,72.3383307205597
CHN,2014,10475624944355.2,30.3964442055154,7636.07434020616,43.8821907043457,46.57,146.125816729087,72.0051656801854
CHN,2015,11061572618578.7,28.9516705787219,8016.44559489998,47.4353790283203,47.47,146.977949259981,71.6284345359877
CHN,2016,11233313730348.7,28.0694422377123,8094.39016735149,49.7083587646484,50.57,147.822641376791,71.2044525051679
CHN,2017,12310491333980.9,28.10893687151,8817.04560829162,51.5827713012695,52.54,148.720043543977,70.6659121055216
CHN,2018,13894907857880.6,27.8410111544177,9905.40638304527,54.0076217651367,53.06,149.417194545073,70.1553162360731
CHN,2019,14279968506271.7,26.7747241232901,10143.8602206165,57.2754402160645,54.82,149.948179684945,69.74115264804
CHN,2020,14687744162801,26.2851657561442,10408.7195541075,62.2367782592773,53.28,150.305542803154,69.3999249325134
CHN,2021,17820459508852.2,27.5471027442599,12617.5051041181,67.3876190185547,54.8,150.439753691066,69.2124049434275
CIV,2011,36693710801.3976,9.2213557501251,1596.62826565998,3.30475997924805,24.08,72.2704402515723,54.3529774247885
CIV,2012,36302302877.2977,10.3182515272799,1546.9460184731,,22.6,73.7958427672956,54.8848348311622
CIV,2013,42760235484.6093,11.8501855603565,1786.15862031324,8.12195014953613,23.42,75.2823113207547,55.3222585566853
CIV,2014,48843005613.7091,12.2006998127999,1991.36539423404,8.36830043792725,27.02,77.1301729559748,55.4196918298969
CIV,2015,45815005169.2651,11.4305990168412,1814.71855088017,8.89927959442139,27.16,79.3910125786164,55.2565346841825
CIV,2016,48407761036.8238,12.5430342990523,1862.59597081287,9.09276962280273,25.8,81.7276886792453,55.1553133893468
CIV,2017,52512343996.69,11.2836181003932,1964.29930338343,9.47000026702881,23.96,84.0672075471698,55.1091077307627
CIV,2018,58522477786.6889,11.2909843422326,2130.86619381144,,19.96,86.3653238993711,55.1358501698895
CIV,2019,60382894697.3557,12.3199684287316,2141.76836170115,9.91261005401611,25.55,88.6572610062893,55.2137233737626
CIV,2020,63027852805.4204,12.0519433981248,2179.72934832935,9.77698040008545,21.24,90.9290849056604,55.3233038967629
CIV,2021,72794636653.7793,13.3970815019321,2455.98127641148,10.2318000793457,21,93.2067169811321,55.5125937101364
CMR,2011,30630910495.217,15.1890862079643,1513.96056994878,12.2482299804688,26.95,42.8006684859639,53.363960757113
CMR,2012,30155062329.2821,15.532770064592,1449.09874362279,13.2559003829956,25,44.0217659876034,53.4430044043765
CMR,2013,33728621180.3231,15.2287357474586,1575.92882118897,15.4463300704956,25.71,45.2759112352182,53.5503581471515
CMR,2014,36386544706.0806,14.5140212331135,1649.4433905949,16.4135303497314,27.52,46.6668634046244,53.7621895990157
CMR,2015,32210233020.4569,14.3500581853268,1415.00009710569,16.9564609527588,27.8,48.1551352837892,53.994740112473
CMR,2016,33814337044.3765,13.8415343692757,1441.7201725688,12.45934009552,22.82,49.6163842525015,54.1334317153056
CMR,2017,36098547033.1655,13.7129455296811,1496.08951771242,12.7472696304321,22.58,51.0431363838294,54.2143740534314
CMR,2018,39955552189.795,13.6850154316949,1610.69641591017,14.3037796020508,23.85,52.4769583888642,54.311618102486
CMR,2019,39667757527.6578,12.8257802062343,1555.22660476477,14.8440399169922,23.9,53.9571724736096,54.4719742477239
CMR,2020,40773241177.0505,13.1809876103324,1555.60370660749,15.3162603378296,19.98,55.4474371178947,54.6793776767362
CMR,2021,45011937346.8384,13.2966086416538,1672.32657340872,16.9050903320312,19.7,56.9392608576083,54.9180882270139
COL,2011,334966134804.887,13.217602576964,7400.9940695669,45.2873306274414,32.32,40.7928021631365,67.0813686126444
COL,2012,370691143018.039,13.0892848837297,8108.59838244229,47.4669914245605,35.5,41.2039747634069,67.4426133978595
COL,2013,382093697077.685,12.6623563037307,8279.10255642981,50.7474899291992,37.38,41.5967408742677,67.7967037079735
COL,2014,381240864422.407,12.2693186420816,8187.20824890084,53.1794395446777,35.5,41.969742226228,68.1178419736866
COL,2015,293492370193.166,12.4008937581087,6248.51490534512,54.7961311340332,36.41,42.3343307796305,68.40138641436
COL,2016,282720100286.228,12.297778837716,5959.84250367574,57.1437492370605,34.16,42.7557566471383,68.6955683932159
COL,2017,311866875156.879,11.4095935667718,6479.53231292429,58.3960418701172,34.78,43.3808724650744,69.041951439359
COL,2018,334198218098.276,11.1518529729467,6816.96818309544,57.3205413818359,33.78,44.1860883280757,69.4027046556989
COL,2019,323031701192.84,10.926657535177,6472.54544924705,56.6663017272949,33,44.9824109959441,69.6869318607033
COL,2020,270348342541.465,10.7275023510948,5339.68711357943,55.7331085205078,30.84,45.6331653898152,69.8711687670931
COL,2021,318524633225.395,11.200418569318,6222.62164397614,58.3159217834473,31.7,46.1362532672375,69.9880002555668
CPV,2011,2046817987.20109,4.42882055667018,4002.01386888785,19.6212100982666,,126.909925558313,63.8459741145946
CPV,2012,1913081210.41411,4.6413002429543,3736.81517011087,19.3967304229736,,127.035980148883,64.647967106484
CPV,2013,2028910915.16446,4.83628033255732,3960.97596791345,21.2792301177979,29.69,127.102977667494,65.2871296793401
CPV,2014,2041930125.42979,5.18841665051269,3985.60706548134,21.7901191711426,30.09,127.128039702233,65.7685397271852
CPV,2015,1749857620.35329,4.94193017807392,3415.06266730931,20.5760192871094,28.59,127.144913151365,66.0728522122158
CPV,2016,1849789992.7426,5.10374951041088,3608.96606551232,21.0570201873779,,127.184615384615,66.1794989605983
CPV,2017,1996741544.61574,4.70095840974587,3893.09572292025,21.1641502380371,,127.268734491315,66.1254881622483
CPV,2018,2205099509.15987,4.57817868676343,4294.96510456428,20.2174491882324,,127.398263027295,65.9876513152128
CPV,2019,2252177133.74705,4.81797005885477,4380.7811916403,,,127.569230769231,65.8103224250346
CPV,2020,1821565617.6945,5.1850224169666,3539.22662027109,,23.86,127.711910669975,65.6218093007396
CPV,2021,2051842609.64558,5.38569912694724,3971.4440744985,,25.7,128.200744416873,65.871800777704
CRI,2011,42762613698.9636,14.2961414838857,9276.39107511347,44.9357299804688,37.91,90.2826674500588,68.0458814885485
CRI,2012,47231655431.7355,13.8778882419301,10126.9991024177,47.3161315917969,36.3,91.3422248335292,68.2454627622799
CRI,2013,50949668841.6696,12.8426334917159,10803.2401962173,47.8412284851074,41.54,92.3648061104583,68.4238638023794
CRI,2014,52016408854.2658,12.2879019689087,10911.497878334,50.7579116821289,37.3,93.3630826478653,68.5844636980952
CRI,2015,56441920820.5194,11.6070817090569,11714.7105980732,51.6519317626953,38.59,94.360321190756,68.7112504393645
CRI,2016,58847019609.6549,11.6051648163289,12091.0301606154,52.1316299438477,38.4,95.3191931061496,68.8045144876282
CRI,2017,60516044656.5206,11.7340016097056,12317.0902771304,54.4580307006836,37.09,96.2235996866432,68.8412507833526
CRI,2018,62420164991.5374,11.9243306402559,12590.2493781614,52.8686790466309,35.72,97.0978848413631,68.8109769257363
CRI,2019,64417670521.3545,12.0464449459211,12884.6859951989,54.7189712524414,36.13,97.9152565609087,68.7652107333185
CRI,2020,62395610760.0492,12.790846486792,12394.0493969492,,33.51,98.5961613787701,68.778633459931
CRI,2021,64960725734.1965,13.733396136347,12838.1185358931,,34.5,99.0988640814728,68.8374526616913
CYP,2011,27641547909.7011,4.60055670048582,32485.796875,46.5397300720215,46.45,124.079329004329,71.8255025654333
CYP,2012,25047436974.6819,4.18997390765357,28991.935546875,45.8635902404785,47.9,126.125216450216,71.8250518921878
CYP,2013,23959712860.8331,3.88480353979907,27797.45703125,47.5252418518066,49.32,128.127164502165,71.7655281929563
CYP,2014,23225918259.9824,4.07749354093701,27244.3515625,53.1043510437012,45.82,130.065043290043,71.6676353521237
CYP,2015,19909278416.8575,4.26012306069838,23487.228515625,60.1012306213379,43.51,131.980735930736,71.5197152279025
CYP,2016,21046462280.5979,4.57051335723455,24715.154296875,67.1711120605469,46.34,133.88658008658,71.326455758874
CYP,2017,22946570628.7576,4.89209027649162,26696.990234375,75.9408111572266,46.84,135.744047619048,71.117190760722
CYP,2018,25754001367.5448,5.29758788521149,29599.986328125,81.3370819091797,47.83,137.525649350649,70.908704590838
CYP,2019,26196667099.5303,5.40632833314545,29703.052734375,88.4853286743164,48.34,139.250108225108,70.6890608830614
CYP,2020,25555093854.2968,5.63141765322206,28649.015625,92.9377593994141,45.67,140.935822510823,70.4395285842361
CYP,2021,30372874319.6285,4.98799400297888,33734.29296875,96.5377883911133,46.7,142.565909090909,70.1591161068193
CZE,2011,231429378717.312,21.8643072456478,22049.1080788682,66.7968215942383,47.3,135.90687556649,69.5092644845973
CZE,2012,210363223087.728,21.7136033387837,20014.0354015165,66.9287719726562,49.7,136.097177262722,68.7404703476191
CZE,2013,213024360541.119,21.7617319791193,20260.4954999375,66.3243179321289,48.36,136.159958559959,67.9917611396456
CZE,2014,210911285077.683,23.4691665652122,20038.4163180257,67.3959732055664,50.22,136.30337995338,67.2980768549652
CZE,2015,189107698561.919,23.7339506123741,17931.5987670768,67.2303619384766,51.32,136.589288952208,66.6295181305301
CZE,2016,198160659303.939,23.7610958428917,18753.9686718096,67.5056381225586,49.4,136.851858567543,65.9601528606104
CZE,2017,221563575696.217,23.1824532218752,20913.197632212,67.7142181396484,50.98,137.21587877218,65.3001802474571
CZE,2018,251992360762.236,22.3060378872535,23705.9329811299,66.7902221679688,48.75,137.675534257221,64.6915656051411
CZE,2019,256794209028.77,22.1266766165116,24062.7190013343,66.8802185058594,49.43,138.226810266108,64.1400490294769
CZE,2020,251109660602.536,20.7968233716829,23472.8915454417,67.1843719482422,48.34,138.575928842168,63.7032085719896
CZE,2021,290972714482.313,19.640981617073,27696.4619527544,69.8369293212891,49,136.108349053848,63.3939300705344
DEU,2011,3824828563521.41,20.1342159756315,47646.582043143,,54.89,230.304633348634,65.8994933869984
DEU,2012,3597896500945.31,20.0571351030932,44735.5882319701,,56.2,230.750625466231,65.9715437998931
DEU,2013,3808086291482.36,19.7677938673586,47220.0102098851,60.8984489440918,55.83,231.155712565925,65.9544693115349
DEU,2014,3965800686309.79,20.1171122582633,48971.0824722599,65.1844787597656,56.02,232.108053883634,65.8621937797938
DEU,2015,3423568450957.03,20.1508920324729,41911.0109851054,68.23291015625,57.05,234.152986871524,65.7365353514053
DEU,2016,3537784107980.55,20.4345907994406,42961.0356905775,67.9464111328125,57.94,235.712929356538,65.5385099359924
DEU,2017,3763092263752.95,20.2013743166692,45526.5999576533,68.4692306518555,58.39,236.588722557747,65.2493405041228
DEU,2018,4052008447223.53,19.8657585110445,48874.8595028454,69.1634292602539,58.03,237.294012250272,64.9876223341919
DEU,2019,3957208055215.68,19.3688328882451,47623.8656074829,72.705078125,58.19,237.822954291766,64.709009583285
DEU,2020,3940142541354.1,18.6373281694795,47379.765194548,72.3894195556641,56.55,238.017318755545,64.3935455490144
DEU,2021,4348297440387.53,18.6967626466764,52265.6541620571,75.6655426025391,57.3,238.118085806692,64.007731691245
DNK,2011,344315595263.175,10.9708435050042,61809.737898222,75.9300231933594,56.96,139.2643,65.1391017778439
DNK,2012,326792574244.963,11.208563455152,58443.7747103968,77.7465515136719,59.9,139.7893,64.8353207706159
DNK,2013,344631016965.12,11.7998537089519,61377.5940590412,80.4186782836914,58.34,140.3733,64.6171531249485
DNK,2014,352832602064.452,11.8293905304366,62520.4509747011,81.3143615722656,57.52,141.086875,64.4747664425739
DNK,2015,301758922337.637,12.484534308925,53094.0133607574,83.300407409668,57.7,142.087075,64.3803658918722
